ID,Name,Reference,DOI,Year,Journal,Kingdom,Genus,Species,MX State,Location,SMILES,SlogP,TPSA,ExactMW,NumRotatableBonds,NumHBD,NumHBA,Original database
FQNP517,12-O-[(2R)-N N-dimethyl-3-methylbutanoyl]-4-deoxyphorbol 13-acetate,J Nat Prod 2006;69 (6):887-890,10.1021/np0504311,2006,Journal of Natural Products,Plant,Croton,Croton ciliatoglanduliferus,Morelos,Yautepec,CC(=O)O[C@@]12[C@H](OC(=O)C(C(C)C)N(C)C)[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@H]4C(=O)C(C)=C[C@H]43)[C@@H]1C2(C)C,2.5231,113.37,517.3039527,6,2,8,BIOFACQUIM
FQNP519,12-O-[(2R)-N N-dimethyl-3-methylbutanoyl]phorbol 13-acetate,J Nat Prod 2006;69 (6):887-890,10.1021/np0504311,2006,Journal of Natural Products,Plant,Croton,Croton ciliatoglanduliferus,Morelos,Yautepec,CC(=O)O[C@@]12[C@H](OC(=O)[C@@H](C(C)C)N(C)C)[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@@]4(O)C(=O)C(C)=C[C@H]43)[C@@H]1C2(C)C,1.638,133.6,533.2988673,6,3,9,BIOFACQUIM
FQNP52,PF1233 A,J Nat Prod 2017 80 (8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal of Natural Products,Fungus,Aspergillus,Aspergillus sp. MEXU 27860,Guerrero,Caleta Bay,C=CC(C)(C)[C@]12Nc3c(O)cccc3[C@@]1(OC(C)=O)C[C@H]1C(=O)O[C@@H](Cc3ccccc3)C(=O)N12,3.2536,105.17,476.1947366,5,2,7,BIOFACQUIM
FQNP520,Lophodiol A,J Nat Prod 2006;69 (12):1749-1755,10.1021/np060388x,2006,Journal of Natural Products,Marine,Lophogorgia,Lophogorgia peruana,Gulf of California,Gulf of California,C=C(C)[C@H]1Cc2oc(cc2C=O)[C@@H](O)[C@@](C)(O)C[C@@H]2OC(=O)[C@]3(O[C@@H]23)[C@H](OC(C)=O)C1,1.3998,135.8,434.1576824,3,2,9,BIOFACQUIM
FQNP521,17-acetoxylophotoxin,J Nat Prod 2006;69 (12):1749-1755,10.1021/np060388x,2006,Journal of Natural Products,Marine,Lophogorgia,Lophogorgia peruana,Gulf of California,Gulf of California,C=C(COC(C)=O)[C@H]1Cc2oc(cc2C=O)[C@H]2O[C@]2(C)C[C@@H]2OC(=O)[C@]3(O[C@@H]23)[C@H](OC(C)=O)C1,1.9886,134.17,474.152597,5,0,10,BIOFACQUIM
FQNP522,15 16-epoxylophotoxin,J Nat Prod 2006;69 (12):1749-1755,10.1021/np060388x,2006,Journal of Natural Products,Marine,Lophogorgia,Lophogorgia peruana,Gulf of California,Gulf of California,CC(=O)O[C@@H]1C[C@@H](C2(C)CO2)Cc2oc(cc2C=O)[C@H]2O[C@]2(C)C[C@@H]2OC(=O)[C@]13O[C@@H]23,1.6582,120.4,432.1420323,3,0,9,BIOFACQUIM
FQNP523,Isoepoxylophodione,J Nat Prod 2006;69 (12):1749-1755,10.1021/np060388x,2006,Journal of Natural Products,Marine,Lophogorgia,Lophogorgia peruana,Gulf of California,Gulf of California,C=C(C)[C@@H]1CCC2=C[C@H](C[C@]3(C)O[C@@H]3C(=O)/C=C(\C)C(=O)C1)OC2=O,2.8465,72.97,344.1623739,1,0,5,BIOFACQUIM
FQNP524,Rubifolide,J Nat Prod 2006;69 (12):1749-1755,10.1021/np060388x,2006,Journal of Natural Products,Marine,Lophogorgia,Lophogorgia peruana,Gulf of California,Gulf of California,C=C(C)[C@@H]1CCC2=C[C@H](C/C(C)=C\c3cc(C)c(o3)C1)OC2=O,4.76182,39.44,312.1725446,1,0,3,BIOFACQUIM
FQNP527,Esculetin,J Agric Food Chem 2006;54 (10):3521-3527,10.1021/jf053071w,2006,Journal of agricultural and Food Chemistry,Plant,Asteraceae,Asteraceae Campanulatae,Michoacan,Morelia,O=c1ccc2cc(O)c(O)cc2o1,1.2042,70.67,178.0266087,0,2,4,BIOFACQUIM
FQNP53,seco-PF1233 B methyl ester,J Nat Prod 2017 80 (8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal of Natural Products,Fungus,Aspergillus,Aspergillus sp. MEXU 27861,Guerrero,Caleta Bay,C=CC(C)(C)[C@]1(C[C@H](NC(=O)[C@@H](O)Cc2ccccc2)C(=O)OC)C(=O)Nc2c(O)cccc21,2.4458,124.96,466.2103867,9,4,6,BIOFACQUIM
FQNP530,Patuletin,J Agric Food Chem 2006;54 (10):3521-3527,10.1021/jf053071w,2006,Journal of Agricultural and Food Chemistry,Plant,Asteraceae,Asteraceae Campanulatae,Michoacan,Morelia,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1O,1.9966,140.59,332.0532173,2,5,8,BIOFACQUIM
FQNP531,Quercetagetin,J Agric Food Chem 2006;54 (10):3521-3527,10.1021/jf053071w,2006,Journal of Agricultural and Food Chemistry,Plant,Asteraceae,Asteraceae Campanulatae,Michoacan,Morelia,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,1.6936,151.59,318.0375673,1,6,8,BIOFACQUIM
FQNP533,8-acetyl-7-hydroxycoumarin,J Agric Food Chem 2006;54 (10):3521-3527,10.1021/jf053071w,2006,Journal of Agricultural and Food Chemistry,Plant,Asteraceae,Asteraceae Campanulatae,Michoacan,Morelia,CC(=O)c1c(O)ccc2ccc(=O)oc12,1.7012,67.51,204.0422587,1,1,4,BIOFACQUIM
FQNP535,6-acetyl-7-methoxycoumarin,J Agric Food Chem 2006;54 (10):3521-3527,10.1021/jf053071w,2006,Journal of Agricultural and Food Chemistry,Plant,Asteraceae,Asteraceae Campanulatae,Michoacan,Morelia,COc1cc2oc(=O)ccc2cc1C(C)=O,2.0042,56.51,218.0579088,2,0,4,BIOFACQUIM
FQNP536,25-O-acetyl-3-O-β-d-glucopyranosyl-23 24-dihydrocucurbitacin F,Phytochemistry 2007;68 (15):2087-2095,10.1016/j.phytochem.2007.05.006,2007,Phytochemistry,Plant,Hintonia,Hintonia latiflora,Chihuahua,Not specified,CC(=O)OC(C)(C)CCC(=O)[C@@](C)(O)[C@H]1C(O)C[C@@]2(C)C3CC=C4[C@@H](CC(O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)C3(C)C(=O)CC12C,1.3393,220.51,724.403392,9,7,13,BIOFACQUIM
FQNP537,25-O-acetyl-3-O-β-d-glucopyranosyl-23 24-dihydrocucurbitacin F,Phytochemistry 2007;68 (15):2087-2095,10.1016/j.phytochem.2007.05.006,2007,Phytochemistry,Plant,Hintonia,Hintonia standleyana,Guerrero,Atenango del rio,CC(=O)OC(C)(C)CCC(=O)[C@](C)(O)[C@H]1[C@@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,1.3393,220.51,724.403392,9,7,13,BIOFACQUIM
FQNP538,3-O-β-d-glucopyranosyl-23 24-dihydrocucurbitacin F,Phytochemistry 2007;68 (15):2087-2095,10.1016/j.pbb.2006.02.020,2007,Phytochemistry,Plant,Hintonia,Hintonia standleyana,Guerrero,Atenango del rio,CC(C)(O)CCC(=O)[C@](C)(O)[C@H]1[C@@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,0.7685,214.44,682.3928273,8,8,12,BIOFACQUIM
FQNP541,5-O-β-d-glucopyranosyl-7 3′ 4′-trihydroxy-4-phenylcoumarin,Phytochemistry 2007;68 (15):2087-2095,10.1016/j.phytochem.2007.05.006,2007,Phytochemistry,Plant,Hintonia,Hintonia standleyana,Guerrero,Atenango del rio,O=c1cc(-c2ccc(O)c(O)c2)c2c(OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2o1,-0.2445,190.28,448.1005615,4,7,11,BIOFACQUIM
FQNP542,Desoxycordifolinic acid,Phytochemistry 2007;68 (15):2087-2095,10.1016/j.phytochem.2007.05.006,2007,Phytochemistry,Plant,Hintonia,Hintonia standleyana,Guerrero,Atenango del rio,C=C[C@@H]1[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)O)[C@@H]1Cc1nc(C(=O)O)cc2c1[nH]c1ccccc12,0.5165,211.89,556.1693097,8,7,10,BIOFACQUIM
FQNP543,5-O-methylvisamminol,J Nat Prod 2008;71 (11):1956-1960,10.1021/np800387w,2008,Journal of Natural Products,Plant,Prionosciadium,Prionosciadium thapsoides,Hidalgo,Pachuca,COc1c2c(cc3oc(C)cc(=O)c13)O[C@H](C(C)(C)O)C2,2.18442,68.9,290.1154237,2,1,5,BIOFACQUIM
FQNP544,(S)-(+)-4′-O-angeloyl-5-O-methylvisamminol,J Nat Prod 2008;71 (11):1956-1960,10.1021/np800387w,2008,Journal of Natural Products,Plant,Prionosciadium,Prionosciadium thapsoides,Hidalgo,Pachuca,C/C=C(/C)C(=O)OC(C)(C)[C@@H]1Cc2c(cc3oc(C)cc(=O)c3c2OC)O1,3.70152,74.97,372.1572885,4,0,6,BIOFACQUIM
FQNP546,Leptodienone A,J Nat Prod 2008;71 (9):1637-1639,10.1021/np8002639,2008,Journal of Natural Products,Marine,Leptogorgia,Leptogorgia laxa,Gulf of California,Gulf of California,C=C(C)[C@@H]1CC/C(C)=C/CC/C(C)=C\C(=O)C[C@@]2(C)O[C@@H]2C1,5.1521,29.6,302.2245802,1,0,2,BIOFACQUIM
FQNP548,Lopholide,J Nat Prod 2008;71 (9):1637-1639,10.1021/np8002639,2008,Journal of Natural Products,Marine,Leptogorgia,Leptogorgia laxa,Gulf of California,Gulf of California,C=C(C)[C@H]1Cc2oc(cc2C(=O)OC)[C@H]2O[C@]2(C)C[C@@H]2OC(=O)[C@]3(O[C@@H]23)[C@H](OC(C)=O)C1,2.4195,117.1,446.1576824,3,0,9,BIOFACQUIM
FQNP549,Lophodiol B,J Nat Prod 2008;71 (9):1637-1639,10.1021/np8002639,2008,Journal of Natural Products,Marine,Leptogorgia,Leptogorgia laxa,Gulf of California,Gulf of California,C=C(C)[C@H]1Cc2oc(cc2C=O)[C@H](O)[C@](C)(O)C[C@@H]2OC(=O)[C@]3(O[C@@H]23)[C@H](OC(C)=O)C1,1.3998,135.8,434.1576824,3,2,9,BIOFACQUIM
FQNP550,Lophodione,J Nat Prod 2008;71 (9):1637-1639,10.1021/np8002639,2008,Journal of Natural Products,Marine,Leptogorgia,Leptogorgia laxa,Gulf of California,Gulf of California,C=C(C)[C@@H]1CCC2=C[C@H](C/C(C)=C/C(=O)/C=C(/C)C(=O)C1)OC2=O,3.6353,60.44,328.1674592,1,0,4,BIOFACQUIM
FQNP551,Lophotoxin,J Nat Prod 2008;71 (9):1637-1639,10.1021/np8002639,2008,Journal of Natural Products,Marine,Leptogorgia,Leptogorgia laxa,Gulf of California,Gulf of California,C=C(C)[C@@H]1Cc2oc(cc2C=O)[C@@H]2O[C@]2(C)C[C@H]2OC(=O)[C@@]3(O[C@H]23)[C@@H](OC(C)=O)C1,2.4454,107.87,416.1471177,3,0,8,BIOFACQUIM
FQNP552,Axinisothiocyanate M,J Nat Prod 2008;71 (12):2004-2010,10.1021/np800465n,2008,Journal of Natural Products,Animal,Axinyssa,Axinyssa isabela,Gulf of California,Gulf of California,C=C(C)[C@]1(O)CC[C@@]2(C)CCC[C@@](C)(N=C=S)[C@@H]2C1,4.1454,32.59,279.1656854,2,1,3,BIOFACQUIM
FQNP553,Axinisothiocyanate N,J Nat Prod 2008;71 (12):2004-2010,10.1021/np800465n,2008,Journal of Natural Products,Animal,Axinyssa,Axinyssa isabela,Gulf of California,Gulf of California,C=C(C)[C@]1(OO)CC[C@@]2(C)CCC[C@@](C)(N=C=S)[C@@H]2C1,4.6427,41.82,295.1606,3,1,4,BIOFACQUIM
FQNP554,Urechitol A,J Nat Prod 2009;72 (4):745-748,10.1021/np800554n,2009,Journal of Natural Products,Plant,Pentalinon,Pentalinon andrieuxii,Yucatan,Yucatan Peninsula,CO[C@]12C[C@@H]3O[C@](C)([C@H]1O)[C@@]1(O2)[C@H](C)O[C@@H](O)C[C@@]31OC,-0.4674,86.61,302.136553,2,2,7,BIOFACQUIM
FQNP556,Mucronulatol,J Agric Food Chem 2010;58 (4):2209-2213,10.1021/jf100070w,2010,Journal of Agricultural and Food Chemistry,Propolis,Propolis,Red Mexican Propolis,Campeche,Chamboton,COc1ccc(C2COc3cc(O)ccc3C2)c(OC)c1O,2.8337,68.15,302.1154237,3,2,5,BIOFACQUIM
FQNP557,Arizonicanol A,J Agric Food Chem 2010;58 (4):2209-2213,10.1021/jf100070w,2010,Journal of Agricultural and Food Chemistry,Propolis,Propolis,Red Mexican Propolis,Campeche,Chamboton,COc1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,2.5307,79.15,288.0997736,2,3,5,BIOFACQUIM
FQNP558,Vestitol,J Agric Food Chem 2010;58 (4):2209-2213,10.1021/jf100070w,2010,Journal of Agricultural and Food Chemistry,Propolis,Propolis,Red Mexican Propolis,Campeche,Chamboton,COc1ccc([C@H]2COc3cc(O)ccc3C2)c(O)c1,2.8251,58.92,272.104859,2,2,4,BIOFACQUIM
FQNP559,Melilotocarpan A,J Agric Food Chem 2010;58 (4):2209-2213,10.1021/jf100070w,2010,Journal of Agricultural and Food Chemistry,Propolis,Propolis,Red Mexican Propolis,Campeche,Chamboton,COc1ccc2c(c1)O[C@H]1c3ccc(OC)c(O)c3OC[C@@H]21,3.0191,57.15,300.0997736,2,1,5,BIOFACQUIM
FQNP560,Melilotocarpan D,J Agric Food Chem 2010;58 (4):2209-2214,10.1021/jf100070w,2010,Journal of Agricultural and Food Chemistry,Propolis,Propolis,Red Mexican Propolis,Campeche,Chamboton,COc1ccc2c(c1O)O[C@H]1c3ccc(OC)c(O)c3OC[C@@H]21,2.7247,77.38,316.0946882,2,2,6,BIOFACQUIM
FQNP561,7-Hydroxyflavanone,J Agric Food Chem 2010;58 (4):2209-2215,10.1021/jf100070w,2010,Journal of Agricultural and Food Chemistry,Propolis,Propolis,Red Mexican Propolis,Campeche,Chamboton,O=C1CC(c2ccccc2)Oc2cc(O)ccc21,3.0987,46.53,240.0786442,1,1,3,BIOFACQUIM
FQNP562,1 2-dehydro-2 3-secofriedelan-3-oic acid,J Nat Prod 2010 73 (11):1839-1845,10.1021/np100440p,2010,Journal of Natural Products,Plant,Garcia,Garcia parviflora,Veracruz,Zacatal,C=C[C@@H]1[C@@](C)([C@@H](C)C(=O)O)CC[C@H]2[C@@]1(C)CC[C@@]1(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]21C,8.3647,37.3,442.3810808,3,1,1,BIOFACQUIM
FQNP563,1β-hydroxyfriedelin,J Nat Prod 2010 73 (11):1839-1845,10.1021/np100440p,2010,Journal of Natural Products,Plant,Garcia,Garcia parviflora,Veracruz,Zacatal,C[C@H]1C(=O)C[C@@H](O)[C@@H]2[C@]1(C)CCC1[C@@]2(C)CC[C@@]2(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]12C,7.4278,37.3,442.3810808,0,1,2,BIOFACQUIM
FQNP564,3β-hydroxyfriedelan-23-oic acid,J Nat Prod 2010 73 (11):1839-1845,10.1021/np100440p,2010,Journal of Natural Products,Plant,Garcia,Garcia parviflora,Veracruz,Zacatal,CC1(C)CC[C@]2(C)CC[C@]3(C)C4CC[C@@]5(C)[C@@H](CC[C@H](O)[C@@H]5C(=O)O)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,7.3135,57.53,458.3759955,1,2,2,BIOFACQUIM
FQNP565,Acetyl aleuritolic acid,J Nat Prod 2010 73 (11):1839-1845,10.1021/np100440p,2010,Journal of Natural Products,Plant,Garcia,Garcia parviflora,Veracruz,Zacatal,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@]3(C)C4=CC[C@@]5(C(=O)O)CCC(C)(C)C[C@H]5[C@]4(C)CC[C@@H]32)C1(C)C,7.8044,63.6,498.3709101,2,1,3,BIOFACQUIM
FQNP566,Elemicin,J Nat Prod 2010 73 (11):1839-1845,10.1021/np100440p,2010,Journal of Natural Products,Plant,Garcia,Garcia parviflora,Veracruz,Zacatal,C=CCc1cc(OC)c(OC)c(OC)c1,2.4409,27.69,208.1099444,5,0,3,BIOFACQUIM
FQNP567,#XL EVAL ERROR#,J Nat Prod 2010 73 (11):1839-1845,10.1021/np100440p,2010,Journal of Natural Products,Plant,Garcia,Garcia parviflora,Veracruz,Zacatal,COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2cc(OC)c(O)c(OC)c2)cc(OC)c1O,3.2074,95.84,418.1627678,6,2,8,BIOFACQUIM
FQNP568,4-hydroxy-5-propionyl-1 3-di-O-methylpyrogallol,J Nat Prod 2010 73 (11):1839-1845,10.1021/np100440p,2010,Journal of Natural Products,Plant,Garcia,Garcia parviflora,Veracruz,Zacatal,CCC(=O)c1cc(OC)c(O)c(OC)c1O,1.7077,75.99,226.0841235,4,2,5,BIOFACQUIM
FQNP569,Jacaranone,J Ethnopharmacol 2010;127(2):551-554,10.1016/j.jep.2009.11.020,2010,Journal of Ethnopharmacology,Plant,Ternstroemia,Ternstroemia pringlei,Morelos,Huitzilac,COC(=O)CC1(O)C=CC(=O)C=C1,-0.0243,63.6,182.0579088,2,1,4,BIOFACQUIM
FQNP571,Purginoside I,J Nat Prod 2011 74 (5):1148-1153,10.1021/np200080k,2011,Journal of Natural Products,Plant,Ipomoea,Ipomea purga,Veracruz,Coxmatla,CCCCCCCCCC(=O)O[C@H]1[C@H](O[C@H]2[C@H](C)O[C@H]3O[C@@H]4[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]4O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@@H]3[C@@H]2O)O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](OC(=O)[C@@H](C)CC)[C@@H](O)[C@H]2OC(=O)/C=C/c2ccccc2)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,5.7873,359.34,1368.744184,26,8,26,BIOFACQUIM
FQNP572,Purginoside II,J Nat Prod 2011 74 (5):1148-1153,10.1021/np200080k,2011,Journal of Natural Products,Plant,Ipomoea,Ipomea purga,Veracruz,Coxmatla,CCCCCCCCCC(=O)O[C@H]1[C@H](O[C@H]2[C@H](C)O[C@H]3O[C@@H]4[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]4O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@@H]3[C@@H]2O)O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](OC(=O)CCCCC)[C@@H](OC(=O)/C=C/c3ccccc3)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,6.3215,359.34,1382.759834,28,8,26,BIOFACQUIM
FQNP573,Purgin I,J Nat Prod 2011 74 (5):1148-1153,10.1021/np200080k,2011,Journal of Natural Products,Plant,Ipomoea,Ipomea purga,Veracruz,Coxmatla,CCCCCCCCCCCC(=O)O[C@H]1[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]3O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@@H]3[C@@H](CO)O[C@@H](O[C@@H]4[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC(=O)[C@@H](C)CC)[C@@H](O)[C@H]5OC(=O)/C=C/c5ccccc5)[C@H](C)O[C@@H](O[C@H]5[C@H](C)O[C@H]6O[C@@H]7[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]7O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@@H]6[C@@H]5O)[C@@H]4OC(=O)CCCCCCCCCCC)[C@H](O)[C@H]3O)[C@H](O)[C@@H]2O)O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](OC(=O)[C@@H](C)CC)[C@@H](OC(=O)/C=C/c3ccccc3)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,13.135,718.68,2793.550968,71,16,52,BIOFACQUIM
FQNP574,(5S 7R 8R 9R 10S)-(−)-7 8-seco-7 8-oxacassa-13 15-diene-7 17-diol,J Nat Prod 2011 74 (9):1946-1951,10.1021/np200445y,2011,Journal of Natural Products,Plant,Acacia,Acacia schaffneri,Hidalgo,Zempoala,C=CC1=C(CO)[C@@H]2O[C@@H](O)C[C@H]3C(C)(C)CCC[C@]3(C)[C@H]2CC1,3.8112,49.69,320.2351449,2,2,3,BIOFACQUIM
FQNP576,(5S 7R 8R 9R 10S)-(−)-7 8-seco-7 8-oxacassa-13 15-dien-7-ol,J Nat Prod 2011 74 (9):1946-1951,10.1021/np200445y,2011,Journal of Natural Products,Plant,Acacia,Acacia schaffneri,Hidalgo,Zempoala,C=CC1=C(C)[C@@H]2O[C@@H](O)C[C@H]3C(C)(C)CCC[C@]3(C)[C@H]2CC1,4.8388,29.46,304.2402303,1,1,2,BIOFACQUIM
FQNP579,Vermelhotin,J Nat Prod 2012 75 (9):1571-1577,10.1021/np300327y,2012,Journal of Natural Products,Fungus,MEXU,MEXU 26343,Not specified,Not specified,C/C=C/C1=CC=C/C(=C2/C(=O)CNC2=O)O1,0.9858,55.4,217.0738932,1,1,3,BIOFACQUIM
FQNP580,Ascosalitoxin,J Nat Prod 2012 75 (9):1571-1577,10.1021/np300327y,2012,Journal of Natural Products,Fungus,MEXU,MEXU 26343,Not specified,Not specified,CC[C@@H](C)C(=O)[C@@H](C)c1cc(O)c(C)c(O)c1C=O,2.93742,74.6,264.1361591,5,2,4,BIOFACQUIM
FQNP581,(-)-Notoamide B,J Nat Prod 2012 75 (4):812-833,10.1021/np200954v,2012,Journal of Natural Products,Fungus,Aspergillus,Aspergillus westerdijkiae,Not specified,Not specified,CC1(C)C=Cc2c(ccc3c2NC(=O)[C@@]32C[C@@]34NC(=O)[C@]5(CCCN5C3=O)C[C@H]4C2(C)C)O1,2.7403,87.74,447.2158064,0,2,4,BIOFACQUIM
FQNP582,Acarbose,J Nat Prod 2013 76 (3):468-483,10.1021/np300869g,2013,Journal of Natural Products,Plant,Hintonia,Hintonia latiflora,Not specified,Not specified,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,-8.5645,321.17,645.2480135,9,14,19,BIOFACQUIM
FQNP583,Miglitol,J Nat Prod 2013 76 (3):468-483,10.1021/np300869g,2013,Journal of Natural Products,Plant,Hintonia,Hintonia latiflora,Not specified,Not specified,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,-3.2621,104.39,207.1106726,3,5,6,BIOFACQUIM
FQNP584,(−)-(5S 6R 8S 9S 10R 14R)-6-acetoxyvouacapane,Phytochemistry 2013;96:397-403,10.1016/j.phytochem.2013.09.028,2013,Phytochemistry,Plant,Caesalpinia,Caesalpinia platyloba,Michoacan,Los Charcos Buenavista,CC(=O)O[C@@H]1C[C@@H]2[C@H](Cc3occc3[C@@H]2C)[C@@]2(C)CCCC(C)(C)[C@H]12,5.3396,39.44,344.2351449,1,0,3,BIOFACQUIM
FQNP585,(−)-(5S 6R 8S 9S 10R 12Z 14R)-6-acetoxycassa-12 15-diene,Phytochemistry 2013;96:397-403,10.1016/j.phytochem.2013.09.028,2013,Phytochemistry,Plant,Caesalpinia,Caesalpinia platyloba,Michoacan,Los Charcos Buenavista,C=CC1=CC[C@H]2[C@@H](C[C@@H](OC(C)=O)[C@H]3C(C)(C)CCC[C@]23C)[C@H]1C,5.539,26.3,330.2558803,2,0,2,BIOFACQUIM
FQNP586,(−)-(5S 6R 8S 9S 10R 13E)-6-acetoxycassa-13 15-diene,Phytochemistry 2013;96:397-403,10.1016/j.phytochem.2013.09.028,2013,Phytochemistry,Plant,Caesalpinia,Caesalpinia platyloba,Michoacan,Los Charcos Buenavista,C=CC1=C(C)[C@@H]2C[C@@H](OC(C)=O)[C@H]3C(C)(C)CCC[C@]3(C)[C@H]2CC1,5.6831,26.3,330.2558803,2,0,2,BIOFACQUIM
FQNP59,Brevipolide K,J Nat Prod 2017 80 (1):181-189,10.1021/acs.jnatprod.6b00953,2017,Journal of Natural Products,Plant,Hyptis,Hyptis brevipes,Veracruz,Dos Rios,COc1ccc(/C=C\C(=O)O[C@@H](C)[C@@H]2CC[C@H]([C@H](O)[C@H]3CC=CC(=O)O3)O2)cc1,2.4203,91.29,402.1678532,7,1,7,BIOFACQUIM
FQNP590,(−)-(5S 9S 10S 13S)-labd-7-en-15-oic acid,J Nat Prod 2014;77(4):1005-1012,10.1021/np500022w,2014,Journal of Natural Products,Plant,Ageratina,Ageratina jocotepecana,Jalisco,Jocotepec,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC[C@H](C)CC(=O)O,5.6762,37.3,306.2558803,5,1,1,BIOFACQUIM
FQNP591,Methyl (−)-(5S 9S 10S 13S)-labd-7-en-15-oate,J Nat Prod 2014;77(4):1005-1012,10.1021/np500022w,2014,Journal of Natural Products,Plant,Ageratina,Ageratina jocotepecana,Jalisco,Jocotepec,COC(=O)C[C@@H](C)CC[C@H]1C(C)=CC[C@H]2C(C)(C)CCC[C@@]21C,5.7646,26.3,320.2715304,5,0,2,BIOFACQUIM
FQNP592,(+)-(5S 8R 9R 10S 13R)-8-hydroxylabdan-15-oic acid,J Nat Prod 2014;77(4):1005-1012,10.1021/np500022w,2014,Journal of Natural Products,Plant,Ageratina,Ageratina jocotepecana,Jalisco,Jocotepec,C[C@H](CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O)CC(=O)O,4.871,57.53,324.266445,5,2,2,BIOFACQUIM
FQNP593,2-acetyl-8-methoxynaphthol,J Nat Prod 2014;77(11):2404-2409,10.1021/np500430q,2014,Journal of Natural Products,Plant,Karwinskia,Karwinskia parvifolia,Hidalgo,Tasquillo,COc1cccc2ccc(C(C)=O)c(O)c12,2.7566,46.53,216.0786442,2,1,3,BIOFACQUIM
FQNP594,Karwinaphthopyranone A1,J Nat Prod 2014;77(11):2404-2409,10.1021/np500430q,2014,Journal of Natural Products,Plant,Karwinskia,Karwinskia parvifolia,Hidalgo,Tasquillo,COc1cc(OC)c2c(c1)C(OC)(c1ccc3cc4c(c(O)c3c1O)C(=O)C[C@@](C)(O)C4)C1=C(C2=O)[C@@H](C)O[C@@H](C)C1,4.7283,131.75,574.2202827,4,3,9,BIOFACQUIM
FQNP595,Karwinaphthopyranone A2,J Nat Prod 2014;77(11):2404-2409,10.1021/np500430q,2014,Journal of Natural Products,Plant,Karwinskia,Karwinskia parvifolia,Hidalgo,Tasquillo,COc1cc(OC)c2c(c1)C(OC)(c1ccc3c(c1O)C(=O)c1c(O)cc(C)cc1C3=O)C1=C(C2=O)[C@@H](C)O[C@@H](C)C1,4.77902,128.59,570.1889825,4,2,9,BIOFACQUIM
